date,KOSPI_LONG,source
2004-09-01,817.3599999999994,spot_old
2004-09-02,823.8299999999994,spot_old
2004-09-03,820.6899999999993,spot_old
2004-09-06,824.2099999999992,spot_old
2004-09-07,818.799999999999,spot_old
2004-09-08,815.8499999999991,spot_old
2004-09-09,821.879999999999,spot_old
2004-09-10,836.339999999999,spot_old
2004-09-13,851.9099999999988,spot_old
2004-09-14,851.4199999999988,spot_old
2004-09-15,850.6299999999989,spot_old
2004-09-16,855.3799999999989,spot_old
2004-09-17,848.1099999999989,spot_old
2004-09-20,856.8699999999989,spot_old
2004-09-21,857.1499999999987,spot_old
2004-09-22,835.0999999999988,spot_old
2004-09-23,829.6799999999988,spot_old
2004-09-24,832.099999999999,spot_old
2004-09-30,835.0899999999991,spot_old
2004-10-01,846.0099999999991,spot_old
2004-10-04,880.8399999999991,spot_old
2004-10-05,884.839999999999,spot_old
2004-10-06,887.449999999999,spot_old
2004-10-07,885.329999999999,spot_old
2004-10-08,881.3799999999991,spot_old
2004-10-11,881.109999999999,spot_old
2004-10-12,858.0899999999991,spot_old
2004-10-13,856.179999999999,spot_old
2004-10-14,846.629999999999,spot_old
2004-10-15,841.9399999999991,spot_old
2004-10-18,848.269999999999,spot_old
2004-10-19,855.7699999999988,spot_old
2004-10-20,828.609999999999,spot_old
2004-10-21,820.629999999999,spot_old
2004-10-22,828.169999999999,spot_old
2004-10-25,808.1399999999991,spot_old
2004-10-26,813.6999999999991,spot_old
2004-10-27,809.9099999999992,spot_old
2004-10-28,833.539999999999,spot_old
2004-10-29,834.839999999999,spot_old
2004-11-01,835.6599999999992,spot_old
2004-11-02,846.6699999999992,spot_old
2004-11-03,861.0499999999993,spot_old
2004-11-04,851.1999999999992,spot_old
2004-11-05,860.6799999999992,spot_old
2004-11-08,846.1099999999992,spot_old
2004-11-09,844.1499999999992,spot_old
2004-11-10,860.5399999999993,spot_old
2004-11-11,861.2599999999993,spot_old
2004-11-12,876.6699999999992,spot_old
2004-11-15,882.3299999999992,spot_old
2004-11-16,876.6099999999992,spot_old
2004-11-17,885.4199999999992,spot_old
2004-11-18,875.8399999999991,spot_old
2004-11-19,867.0299999999992,spot_old
2004-11-22,849.9899999999992,spot_old
2004-11-23,860.3999999999991,spot_old
2004-11-24,872.5599999999991,spot_old
2004-11-25,872.4899999999991,spot_old
2004-11-26,858.1199999999991,spot_old
2004-11-29,865.3999999999988,spot_old
2004-11-30,878.0599999999989,spot_old
2004-12-01,876.7999999999989,spot_old
2004-12-02,884.0999999999991,spot_old
2004-12-03,882.5499999999992,spot_old
2004-12-06,870.7499999999992,spot_old
2004-12-07,861.0699999999993,spot_old
2004-12-08,871.7399999999991,spot_old
2004-12-09,861.3099999999989,spot_old
2004-12-10,844.849999999999,spot_old
2004-12-13,844.199999999999,spot_old
2004-12-14,849.3999999999988,spot_old
2004-12-15,868.8399999999989,spot_old
2004-12-16,873.699999999999,spot_old
2004-12-17,875.1299999999991,spot_old
2004-12-20,884.309999999999,spot_old
2004-12-21,882.819999999999,spot_old
2004-12-22,883.3799999999989,spot_old
2004-12-23,876.879999999999,spot_old
2004-12-24,879.9199999999989,spot_old
2004-12-27,876.9799999999989,spot_old
2004-12-28,878.4299999999987,spot_old
2004-12-29,884.2699999999987,spot_old
2004-12-30,895.9199999999987,spot_old
2005-01-03,893.7099999999988,spot_old
2005-01-04,886.8999999999986,spot_old
2005-01-05,885.1899999999988,spot_old
2005-01-06,871.2799999999987,spot_old
2005-01-07,870.8399999999987,spot_old
2005-01-10,874.1799999999986,spot_old
2005-01-11,884.2899999999986,spot_old
2005-01-12,880.0299999999985,spot_old
2005-01-13,885.5399999999986,spot_old
2005-01-14,905.0999999999985,spot_old
2005-01-17,923.0799999999986,spot_old
2005-01-18,920.5699999999986,spot_old
2005-01-19,916.2699999999984,spot_old
2005-01-20,909.3699999999984,spot_old
2005-01-21,919.6099999999983,spot_old
2005-01-24,923.1099999999982,spot_old
2005-01-25,915.0999999999981,spot_old
2005-01-26,926.9999999999981,spot_old
2005-01-27,924.8699999999981,spot_old
2005-01-28,921.5899999999982,spot_old
2005-01-31,932.6999999999982,spot_old
2005-02-01,923.6899999999983,spot_old
2005-02-02,921.4399999999983,spot_old
2005-02-03,928.7899999999983,spot_old
2005-02-04,933.5499999999981,spot_old
2005-02-07,949.1899999999982,spot_old
2005-02-11,947.2299999999983,spot_old
2005-02-14,964.789999999998,spot_old
2005-02-15,968.8799999999982,spot_old
2005-02-16,971.559999999998,spot_old
2005-02-17,972.5599999999979,spot_old
2005-02-18,984.0999999999981,spot_old
2005-02-21,988.709999999998,spot_old
2005-02-22,977.7999999999979,spot_old
2005-02-23,968.429999999998,spot_old
2005-02-24,987.0999999999981,spot_old
2005-02-25,996.949999999998,spot_old
2005-02-28,1011.3599999999979,spot_old
2005-03-02,1007.4799999999979,spot_old
2005-03-03,1010.9199999999979,spot_old
2005-03-04,1012.959999999998,spot_old
2005-03-07,1007.4999999999978,spot_old
2005-03-08,1000.2799999999978,spot_old
2005-03-09,1008.7899999999978,spot_old
2005-03-10,998.6599999999977,spot_old
2005-03-11,1022.7899999999976,spot_old
2005-03-14,1019.6899999999977,spot_old
2005-03-15,993.1299999999976,spot_old
2005-03-16,993.1299999999976,spot_old
2005-03-17,980.0499999999977,spot_old
2005-03-18,979.7199999999978,spot_old
2005-03-21,979.2699999999977,spot_old
2005-03-22,980.4099999999977,spot_old
2005-03-23,966.8099999999977,spot_old
2005-03-24,956.3299999999978,spot_old
2005-03-25,965.2999999999977,spot_old
2005-03-28,977.6999999999978,spot_old
2005-03-29,958.9599999999979,spot_old
2005-03-30,955.4499999999979,spot_old
2005-03-31,965.6799999999979,spot_old
2005-04-01,981.8999999999978,spot_old
2005-04-04,982.4999999999978,spot_old
2005-04-06,987.999999999998,spot_old
2005-04-07,988.8999999999979,spot_old
2005-04-08,992.1699999999978,spot_old
2005-04-11,985.939999999998,spot_old
2005-04-12,981.7899999999979,spot_old
2005-04-13,981.3099999999979,spot_old
2005-04-14,953.9199999999979,spot_old
2005-04-15,947.2199999999981,spot_old
2005-04-18,924.9999999999982,spot_old
2005-04-19,932.4499999999983,spot_old
2005-04-20,937.3599999999983,spot_old
2005-04-21,939.1399999999982,spot_old
2005-04-22,940.7899999999981,spot_old
2005-04-25,946.1699999999981,spot_old
2005-04-26,944.4599999999982,spot_old
2005-04-27,930.1599999999983,spot_old
2005-04-28,917.7299999999984,spot_old
2005-04-29,911.2999999999985,spot_old
2005-05-02,918.4199999999984,spot_old
2005-05-03,913.8199999999985,spot_old
2005-05-04,929.3499999999982,spot_old
2005-05-06,940.8499999999981,spot_old
2005-05-09,935.1999999999982,spot_old
2005-05-10,934.2799999999983,spot_old
2005-05-11,923.3799999999982,spot_old
2005-05-12,921.2099999999982,spot_old
2005-05-13,923.1899999999982,spot_old
2005-05-16,929.039999999998,spot_old
2005-05-17,927.159999999998,spot_old
2005-05-18,930.3599999999981,spot_old
2005-05-19,952.0899999999981,spot_old
2005-05-20,952.189999999998,spot_old
2005-05-23,951.0499999999979,spot_old
2005-05-24,951.6099999999981,spot_old
2005-05-25,941.299999999998,spot_old
2005-05-26,943.909999999998,spot_old
2005-05-27,960.909999999998,spot_old
2005-05-30,969.0399999999981,spot_old
2005-05-31,970.2099999999982,spot_old
2005-06-01,969.5099999999981,spot_old
2005-06-02,970.8799999999982,spot_old
2005-06-03,976.0899999999982,spot_old
2005-06-07,970.8799999999982,spot_old
2005-06-08,976.2199999999981,spot_old
2005-06-09,987.5799999999981,spot_old
2005-06-10,990.7899999999981,spot_old
2005-06-13,990.4899999999982,spot_old
2005-06-14,983.7499999999982,spot_old
2005-06-15,1001.9399999999981,spot_old
2005-06-16,1003.139999999998,spot_old
2005-06-17,1003.679999999998,spot_old
2005-06-20,994.6499999999982,spot_old
2005-06-21,989.9899999999982,spot_old
2005-06-22,1002.1499999999983,spot_old
2005-06-23,1010.7999999999982,spot_old
2005-06-24,1002.4299999999982,spot_old
2005-06-27,991.1099999999983,spot_old
2005-06-28,994.7399999999983,spot_old
2005-06-29,999.0799999999982,spot_old
2005-06-30,1008.1599999999981,spot_old
2005-07-01,1018.019999999998,spot_old
2005-07-04,1021.709999999998,spot_old
2005-07-05,1018.8099999999978,spot_old
2005-07-06,1019.009999999998,spot_old
2005-07-07,1026.819999999998,spot_old
2005-07-08,1021.9499999999981,spot_old
2005-07-11,1040.429999999998,spot_old
2005-07-12,1043.8799999999983,spot_old
2005-07-13,1050.159999999998,spot_old
2005-07-14,1061.929999999998,spot_old
2005-07-15,1059.5999999999979,spot_old
2005-07-18,1062.429999999998,spot_old
2005-07-19,1075.479999999998,spot_old
2005-07-20,1074.399999999998,spot_old
2005-07-21,1074.649999999998,spot_old
2005-07-22,1074.2199999999982,spot_old
2005-07-25,1089.6999999999982,spot_old
2005-07-26,1090.599999999998,spot_old
2005-07-27,1093.029999999998,spot_old
2005-07-28,1104.7199999999982,spot_old
2005-07-29,1111.2899999999981,spot_old
2005-08-01,1115.9799999999982,spot_old
2005-08-02,1118.8299999999979,spot_old
2005-08-03,1117.1099999999979,spot_old
2005-08-04,1111.389999999998,spot_old
2005-08-05,1089.3599999999979,spot_old
2005-08-08,1086.639999999998,spot_old
2005-08-09,1099.769999999998,spot_old
2005-08-10,1104.859999999998,spot_old
2005-08-11,1123.7699999999982,spot_old
2005-08-12,1130.2199999999982,spot_old
2005-08-16,1116.9299999999982,spot_old
2005-08-17,1113.2499999999982,spot_old
2005-08-18,1092.7099999999982,spot_old
2005-08-19,1089.8799999999985,spot_old
2005-08-22,1116.6799999999985,spot_old
2005-08-23,1115.8399999999983,spot_old
2005-08-24,1094.2099999999984,spot_old
2005-08-25,1097.2899999999984,spot_old
2005-08-26,1086.5499999999984,spot_old
2005-08-29,1063.1599999999985,spot_old
2005-08-30,1072.6099999999983,spot_old
2005-08-31,1083.3299999999983,spot_old
2005-09-01,1106.3699999999983,spot_old
2005-09-02,1115.829999999998,spot_old
2005-09-05,1114.4999999999982,spot_old
2005-09-06,1122.6499999999983,spot_old
2005-09-07,1142.9899999999984,spot_old
2005-09-08,1145.2599999999984,spot_old
2005-09-09,1152.4999999999982,spot_old
2005-09-12,1158.3599999999983,spot_old
2005-09-13,1158.119999999998,spot_old
2005-09-14,1170.7699999999982,spot_old
2005-09-15,1169.589999999998,spot_old
2005-09-16,1174.1299999999983,spot_old
2005-09-20,1190.9299999999982,spot_old
2005-09-21,1196.6699999999983,spot_old
2005-09-22,1199.969999999998,spot_old
2005-09-23,1175.8799999999983,spot_old
2005-09-26,1206.4099999999983,spot_old
2005-09-27,1209.6299999999983,spot_old
2005-09-28,1228.569999999998,spot_old
2005-09-29,1231.219999999998,spot_old
2005-09-30,1221.009999999998,spot_old
2005-10-04,1242.779999999998,spot_old
2005-10-05,1227.399999999998,spot_old
2005-10-06,1202.4899999999982,spot_old
2005-10-07,1201.0099999999982,spot_old
2005-10-10,1227.1799999999982,spot_old
2005-10-11,1244.2699999999982,spot_old
2005-10-12,1217.0599999999981,spot_old
2005-10-13,1193.4399999999982,spot_old
2005-10-14,1190.1699999999983,spot_old
2005-10-17,1176.359999999998,spot_old
2005-10-18,1186.2199999999982,spot_old
2005-10-19,1153.1299999999985,spot_old
2005-10-20,1162.2299999999984,spot_old
2005-10-21,1183.4799999999984,spot_old
2005-10-24,1184.5999999999983,spot_old
2005-10-25,1181.2799999999984,spot_old
2005-10-26,1178.9999999999986,spot_old
2005-10-27,1166.3599999999985,spot_old
2005-10-28,1140.7199999999987,spot_old
2005-10-31,1158.1099999999985,spot_old
2005-11-01,1188.9499999999985,spot_old
2005-11-02,1208.3799999999985,spot_old
2005-11-03,1217.9699999999984,spot_old
2005-11-04,1221.9799999999984,spot_old
2005-11-07,1218.4699999999984,spot_old
2005-11-08,1226.7099999999982,spot_old
2005-11-09,1227.589999999998,spot_old
2005-11-10,1234.429999999998,spot_old
2005-11-11,1256.1199999999978,spot_old
2005-11-14,1257.629999999998,spot_old
2005-11-15,1253.8599999999979,spot_old
2005-11-16,1267.159999999998,spot_old
2005-11-17,1269.3499999999979,spot_old
2005-11-18,1272.249999999998,spot_old
2005-11-21,1268.799999999998,spot_old
2005-11-22,1244.4999999999982,spot_old
2005-11-23,1282.019999999998,spot_old
2005-11-24,1291.7099999999978,spot_old
2005-11-25,1293.2199999999978,spot_old
2005-11-28,1293.7399999999977,spot_old
2005-11-29,1279.3799999999978,spot_old
2005-11-30,1297.439999999998,spot_old
2005-12-01,1305.979999999998,spot_old
2005-12-02,1310.1199999999978,spot_old
2005-12-05,1315.149999999998,spot_old
2005-12-06,1321.059999999998,spot_old
2005-12-07,1324.749999999998,spot_old
2005-12-08,1324.199999999998,spot_old
2005-12-09,1317.419999999998,spot_old
2005-12-12,1333.2299999999977,spot_old
2005-12-13,1336.4799999999977,spot_old
2005-12-14,1334.2699999999977,spot_old
2005-12-15,1337.6799999999978,spot_old
2005-12-16,1321.0399999999977,spot_old
2005-12-19,1339.3999999999978,spot_old
2005-12-20,1340.9999999999977,spot_old
2005-12-21,1354.1599999999978,spot_old
2005-12-22,1350.8699999999976,spot_old
2005-12-23,1359.5299999999977,spot_old
2005-12-26,1367.569999999998,spot_old
2005-12-27,1373.549999999998,spot_old
2005-12-28,1368.159999999998,spot_old
2005-12-29,1379.3699999999978,spot_old
2006-01-02,1389.269999999998,spot_old
2006-01-03,1394.8699999999978,spot_old
2006-01-04,1402.1099999999979,spot_old
2006-01-05,1395.509999999998,spot_old
2006-01-06,1412.7799999999982,spot_old
2006-01-09,1408.3299999999979,spot_old
2006-01-10,1396.289999999998,spot_old
2006-01-11,1394.0899999999979,spot_old
2006-01-12,1402.5799999999979,spot_old
2006-01-13,1416.2799999999982,spot_old
2006-01-16,1421.789999999998,spot_old
2006-01-17,1389.5799999999979,spot_old
2006-01-18,1352.9099999999983,spot_old
2006-01-19,1360.6399999999983,spot_old
2006-01-20,1324.7799999999982,spot_old
2006-01-23,1297.4299999999985,spot_old
2006-01-24,1326.829999999998,spot_old
2006-01-25,1342.5899999999983,spot_old
2006-01-26,1352.7499999999984,spot_old
2006-01-27,1384.5599999999984,spot_old
2006-01-31,1399.829999999998,spot_old
2006-02-01,1375.9699999999982,spot_old
2006-02-02,1374.4399999999982,spot_old
2006-02-03,1333.4999999999982,spot_old
2006-02-06,1341.6399999999983,spot_old
2006-02-07,1332.2799999999982,spot_old
2006-02-08,1310.9899999999982,spot_old
2006-02-09,1321.6599999999985,spot_old
2006-02-10,1335.2299999999982,spot_old
2006-02-13,1320.7899999999981,spot_old
2006-02-14,1328.2099999999982,spot_old
2006-02-15,1303.839999999998,spot_old
2006-02-16,1314.319999999998,spot_old
2006-02-17,1332.729999999998,spot_old
2006-02-20,1348.249999999998,spot_old
2006-02-21,1346.489999999998,spot_old
2006-02-22,1340.5799999999979,spot_old
2006-02-23,1361.229999999998,spot_old
2006-02-24,1365.8199999999977,spot_old
2006-02-27,1374.8799999999978,spot_old
2006-02-28,1371.5899999999976,spot_old
2006-03-02,1367.699999999998,spot_old
2006-03-03,1328.949999999998,spot_old
2006-03-06,1344.759999999998,spot_old
2006-03-07,1316.669999999998,spot_old
2006-03-08,1314.049999999998,spot_old
2006-03-09,1311.2099999999978,spot_old
2006-03-10,1320.069999999998,spot_old
2006-03-13,1338.279999999998,spot_old
2006-03-14,1326.299999999998,spot_old
2006-03-15,1333.979999999998,spot_old
2006-03-16,1335.9799999999977,spot_old
2006-03-17,1341.1199999999976,spot_old
2006-03-20,1346.689999999998,spot_old
2006-03-21,1336.649999999998,spot_old
2006-03-22,1309.8299999999979,spot_old
2006-03-23,1312.259999999998,spot_old
2006-03-24,1321.229999999998,spot_old
2006-03-27,1330.339999999998,spot_old
2006-03-28,1331.3099999999981,spot_old
2006-03-29,1332.7199999999982,spot_old
2006-03-30,1338.1399999999983,spot_old
2006-03-31,1359.599999999998,spot_old
2006-04-03,1379.7499999999982,spot_old
2006-04-04,1385.6399999999983,spot_old
2006-04-05,1388.7699999999982,spot_old
2006-04-06,1396.9999999999982,spot_old
2006-04-07,1402.359999999998,spot_old
2006-04-10,1398.2899999999981,spot_old
2006-04-11,1386.079999999998,spot_old
2006-04-12,1383.589999999998,spot_old
2006-04-13,1405.7199999999982,spot_old
2006-04-14,1432.719999999998,spot_old
2006-04-17,1422.629999999998,spot_old
2006-04-18,1426.999999999998,spot_old
2006-04-19,1437.8399999999976,spot_old
2006-04-20,1434.1499999999978,spot_old
2006-04-21,1451.3099999999977,spot_old
2006-04-24,1430.9399999999978,spot_old
2006-04-25,1431.149999999998,spot_old
2006-04-26,1451.219999999998,spot_old
2006-04-27,1452.529999999998,spot_old
2006-04-28,1419.729999999998,spot_old
2006-05-02,1434.899999999998,spot_old
2006-05-03,1435.1699999999978,spot_old
2006-05-04,1441.0199999999977,spot_old
2006-05-08,1452.2299999999975,spot_old
2006-05-09,1450.4399999999976,spot_old
2006-05-10,1451.0899999999972,spot_old
2006-05-11,1464.6999999999973,spot_old
2006-05-12,1445.1999999999975,spot_old
2006-05-15,1413.9799999999973,spot_old
2006-05-16,1382.1099999999974,spot_old
2006-05-17,1401.4699999999973,spot_old
2006-05-18,1365.1499999999974,spot_old
2006-05-19,1372.2899999999972,spot_old
2006-05-22,1338.5899999999972,spot_old
2006-05-23,1329.8599999999972,spot_old
2006-05-24,1333.3799999999974,spot_old
2006-05-25,1295.7599999999973,spot_old
2006-05-26,1322.4299999999973,spot_old
2006-05-29,1329.2199999999973,spot_old
2006-05-30,1317.6999999999973,spot_old
2006-06-01,1295.0899999999974,spot_old
2006-06-02,1309.0399999999975,spot_old
2006-06-05,1301.6199999999974,spot_old
2006-06-07,1266.8399999999974,spot_old
2006-06-08,1223.1299999999976,spot_old
2006-06-09,1235.6499999999976,spot_old
2006-06-12,1239.8399999999974,spot_old
2006-06-13,1203.8599999999976,spot_old
2006-06-14,1221.7299999999975,spot_old
2006-06-15,1219.3999999999976,spot_old
2006-06-16,1262.1899999999973,spot_old
2006-06-19,1251.6699999999973,spot_old
2006-06-20,1225.8299999999974,spot_old
2006-06-21,1227.1899999999973,spot_old
2006-06-22,1238.8299999999972,spot_old
2006-06-23,1228.6199999999972,spot_old
2006-06-26,1238.0499999999972,spot_old
2006-06-27,1247.539999999997,spot_old
2006-06-28,1238.7099999999973,spot_old
2006-06-29,1263.0199999999973,spot_old
2006-06-30,1295.1499999999974,spot_old
2006-07-03,1294.6099999999972,spot_old
2006-07-04,1285.9199999999973,spot_old
2006-07-05,1279.8499999999972,spot_old
2006-07-06,1263.9599999999975,spot_old
2006-07-07,1273.9299999999976,spot_old
2006-07-10,1299.2899999999975,spot_old
2006-07-11,1300.4399999999973,spot_old
2006-07-12,1296.6899999999973,spot_old
2006-07-13,1285.0199999999973,spot_old
2006-07-14,1255.1299999999974,spot_old
2006-07-18,1233.4199999999973,spot_old
2006-07-19,1233.6499999999976,spot_old
2006-07-20,1273.2999999999975,spot_old
2006-07-21,1271.3299999999974,spot_old
2006-07-24,1263.3499999999974,spot_old
2006-07-25,1279.7699999999977,spot_old
2006-07-26,1279.0799999999974,spot_old
2006-07-27,1296.2699999999977,spot_old
2006-07-28,1297.0699999999974,spot_old
2006-07-31,1297.8199999999974,spot_old
2006-08-01,1287.3599999999974,spot_old
2006-08-02,1295.1099999999974,spot_old
2006-08-03,1292.0499999999975,spot_old
2006-08-04,1304.5099999999975,spot_old
2006-08-07,1289.5399999999975,spot_old
2006-08-08,1311.0999999999974,spot_old
2006-08-09,1314.9299999999976,spot_old
2006-08-10,1304.3099999999974,spot_old
2006-08-11,1292.0999999999976,spot_old
2006-08-14,1295.1099999999976,spot_old
2006-08-16,1315.6099999999974,spot_old
2006-08-17,1327.7799999999975,spot_old
2006-08-18,1331.0999999999974,spot_old
2006-08-21,1321.6699999999976,spot_old
2006-08-22,1334.9599999999978,spot_old
2006-08-23,1324.9499999999975,spot_old
2006-08-24,1315.7299999999975,spot_old
2006-08-25,1329.3499999999974,spot_old
2006-08-28,1327.8899999999976,spot_old
2006-08-29,1344.6099999999976,spot_old
2006-08-30,1341.3499999999974,spot_old
2006-08-31,1352.7399999999973,spot_old
2006-09-01,1356.6699999999976,spot_old
2006-09-04,1359.0599999999972,spot_old
2006-09-05,1361.2399999999973,spot_old
2006-09-06,1357.0099999999973,spot_old
2006-09-07,1351.1699999999973,spot_old
2006-09-08,1354.8899999999971,spot_old
2006-09-11,1334.079999999997,spot_old
2006-09-12,1328.039999999997,spot_old
2006-09-13,1333.1299999999974,spot_old
2006-09-14,1358.749999999997,spot_old
2006-09-15,1361.0999999999972,spot_old
2006-09-18,1374.2999999999972,spot_old
2006-09-19,1373.949999999997,spot_old
2006-09-20,1366.439999999997,spot_old
2006-09-21,1366.7899999999972,spot_old
2006-09-22,1348.3799999999974,spot_old
2006-09-25,1355.2099999999973,spot_old
2006-09-26,1343.9699999999973,spot_old
2006-09-27,1360.0299999999972,spot_old
2006-09-28,1371.4299999999976,spot_old
2006-09-29,1371.4099999999976,spot_old
2006-10-02,1374.2199999999973,spot_old
2006-10-04,1351.9999999999975,spot_old
2006-10-09,1319.3999999999976,spot_old
2006-10-10,1328.3699999999974,spot_old
2006-10-11,1325.4899999999975,spot_old
2006-10-12,1331.7799999999975,spot_old
2006-10-13,1348.5999999999974,spot_old
2006-10-16,1356.7199999999975,spot_old
2006-10-17,1351.2999999999975,spot_old
2006-10-18,1354.2599999999973,spot_old
2006-10-19,1354.0599999999972,spot_old
2006-10-20,1364.2399999999975,spot_old
2006-10-23,1364.9499999999973,spot_old
2006-10-24,1366.4999999999973,spot_old
2006-10-25,1371.4299999999976,spot_old
2006-10-26,1373.6499999999976,spot_old
2006-10-27,1369.0899999999972,spot_old
2006-10-30,1356.1099999999972,spot_old
2006-10-31,1364.5499999999972,spot_old
2006-11-01,1374.3499999999972,spot_old
2006-11-02,1383.729999999997,spot_old
2006-11-03,1383.8799999999972,spot_old
2006-11-06,1379.189999999997,spot_old
2006-11-07,1387.439999999997,spot_old
2006-11-08,1380.069999999997,spot_old
2006-11-09,1399.439999999997,spot_old
2006-11-10,1395.7299999999968,spot_old
2006-11-13,1396.6899999999969,spot_old
2006-11-14,1407.3699999999967,spot_old
2006-11-15,1412.5399999999968,spot_old
2006-11-16,1410.749999999997,spot_old
2006-11-17,1412.219999999997,spot_old
2006-11-20,1402.2099999999973,spot_old
2006-11-21,1405.8999999999971,spot_old
2006-11-22,1422.5399999999968,spot_old
2006-11-23,1419.2299999999966,spot_old
2006-11-24,1421.7299999999966,spot_old
2006-11-27,1425.1299999999965,spot_old
2006-11-28,1411.4699999999966,spot_old
2006-11-29,1422.5499999999963,spot_old
2006-11-30,1432.2099999999966,spot_old
2006-12-01,1434.3599999999963,spot_old
2006-12-04,1426.4599999999964,spot_old
2006-12-05,1420.5899999999963,spot_old
2006-12-06,1413.7299999999962,spot_old
2006-12-07,1410.299999999996,spot_old
2006-12-08,1390.4299999999962,spot_old
2006-12-11,1390.7299999999962,spot_old
2006-12-12,1376.9799999999962,spot_old
2006-12-13,1383.279999999996,spot_old
2006-12-14,1418.3799999999962,spot_old
2006-12-15,1421.869999999996,spot_old
2006-12-18,1433.2299999999962,spot_old
2006-12-19,1427.7599999999961,spot_old
2006-12-20,1442.279999999996,spot_old
2006-12-21,1436.4699999999962,spot_old
2006-12-22,1437.4899999999961,spot_old
2006-12-26,1433.9199999999962,spot_old
2006-12-27,1425.099999999996,spot_old
2006-12-28,1434.459999999996,spot_old
2007-01-02,1435.259999999996,spot_old
2007-01-03,1409.3499999999958,spot_old
2007-01-04,1397.289999999996,spot_old
2007-01-05,1385.7599999999961,spot_old
2007-01-08,1370.809999999996,spot_old
2007-01-09,1374.339999999996,spot_old
2007-01-10,1355.789999999996,spot_old
2007-01-11,1365.3099999999963,spot_old
2007-01-12,1388.3699999999963,spot_old
2007-01-15,1390.9599999999966,spot_old
2007-01-16,1389.7099999999964,spot_old
2007-01-17,1379.4799999999966,spot_old
2007-01-18,1383.2099999999966,spot_old
2007-01-19,1360.5599999999965,spot_old
2007-01-22,1363.409999999997,spot_old
2007-01-23,1363.0899999999967,spot_old
2007-01-24,1383.0599999999965,spot_old
2007-01-25,1382.3599999999965,spot_old
2007-01-26,1371.3299999999967,spot_old
2007-01-29,1363.0999999999967,spot_old
2007-01-30,1370.7199999999966,spot_old
2007-01-31,1360.2299999999966,spot_old
2007-02-01,1382.8999999999967,spot_old
2007-02-02,1413.1399999999967,spot_old
2007-02-05,1417.9499999999964,spot_old
2007-02-06,1428.5799999999965,spot_old
2007-02-07,1426.2899999999963,spot_old
2007-02-08,1423.5799999999963,spot_old
2007-02-09,1427.6799999999964,spot_old
2007-02-12,1414.2899999999963,spot_old
2007-02-13,1418.4399999999964,spot_old
2007-02-14,1436.0999999999963,spot_old
2007-02-15,1443.6299999999965,spot_old
2007-02-16,1448.8099999999963,spot_old
2007-02-20,1452.9599999999962,spot_old
2007-02-21,1451.3799999999962,spot_old
2007-02-22,1465.4099999999962,spot_old
2007-02-23,1469.8799999999962,spot_old
2007-02-26,1470.0299999999963,spot_old
2007-02-27,1454.5999999999963,spot_old
2007-02-28,1417.3399999999963,spot_old
2007-03-02,1414.4699999999964,spot_old
2007-03-05,1376.1499999999967,spot_old
2007-03-06,1402.9299999999967,spot_old
2007-03-07,1410.9499999999966,spot_old
2007-03-08,1423.8899999999967,spot_old
2007-03-09,1423.5799999999965,spot_old
2007-03-12,1441.3299999999965,spot_old
2007-03-13,1436.0499999999968,spot_old
2007-03-14,1407.3699999999967,spot_old
2007-03-15,1426.9299999999967,spot_old
2007-03-16,1427.879999999997,spot_old
2007-03-19,1443.389999999997,spot_old
2007-03-20,1444.169999999997,spot_old
2007-03-21,1442.8499999999967,spot_old
2007-03-22,1448.529999999997,spot_old
2007-03-23,1447.3799999999972,spot_old
2007-03-26,1449.769999999997,spot_old
2007-03-27,1453.2299999999973,spot_old
2007-03-28,1439.739999999997,spot_old
2007-03-29,1450.9499999999973,spot_old
2007-03-30,1452.549999999997,spot_old
2007-04-02,1459.529999999997,spot_old
2007-04-03,1463.7499999999968,spot_old
2007-04-04,1483.409999999997,spot_old
2007-04-05,1482.039999999997,spot_old
2007-04-06,1484.149999999997,spot_old
2007-04-09,1501.0599999999968,spot_old
2007-04-10,1499.159999999997,spot_old
2007-04-11,1513.419999999997,spot_old
2007-04-12,1525.6099999999965,spot_old
2007-04-13,1520.7799999999966,spot_old
2007-04-16,1532.0399999999968,spot_old
2007-04-17,1528.659999999997,spot_old
2007-04-18,1534.5799999999965,spot_old
2007-04-19,1513.6599999999967,spot_old
2007-04-20,1533.0799999999967,spot_old
2007-04-23,1544.3499999999967,spot_old
2007-04-24,1556.7099999999969,spot_old
2007-04-25,1545.5499999999965,spot_old
2007-04-26,1553.1299999999967,spot_old
2007-04-27,1542.5199999999966,spot_old
2007-04-30,1542.2399999999966,spot_old
2007-05-02,1553.2999999999965,spot_old
2007-05-03,1559.8599999999963,spot_old
2007-05-04,1567.7399999999961,spot_old
2007-05-07,1584.4599999999962,spot_old
2007-05-08,1582.6499999999962,spot_old
2007-05-09,1593.419999999996,spot_old
2007-05-10,1599.6799999999957,spot_old
2007-05-11,1603.5599999999959,spot_old
2007-05-14,1605.769999999996,spot_old
2007-05-15,1589.3699999999958,spot_old
2007-05-16,1600.5999999999958,spot_old
2007-05-17,1615.5799999999956,spot_old
2007-05-18,1612.2499999999957,spot_old
2007-05-21,1628.1999999999957,spot_old
2007-05-22,1642.8799999999956,spot_old
2007-05-23,1646.5899999999951,spot_old
2007-05-25,1644.5599999999952,spot_old
2007-05-28,1657.909999999995,spot_old
2007-05-29,1661.7999999999947,spot_old
