date,TREND,RISK,FLOW,COST,FLOW_SCORE,레짐,목표비중,실제비중,종가
1990-01-02,0.4351,-0.5033,-0.4903,-0.4733,-0.1671,중립(Neutral),0.5,0.0,851.65
1990-01-03,0.3201,-0.1292,-0.3473,-0.6286,-0.1014,중립(Neutral),0.5,0.0,850.85
1990-01-04,0.2442,-0.0227,-0.2716,-0.5544,-0.0713,중립(Neutral),0.5,0.0,849.0
1990-01-05,0.1268,-0.3021,-0.2209,-0.4887,-0.1597,중립(Neutral),0.5,0.0,843.75
1990-01-08,0.2126,-0.2406,0.1407,-0.3795,-0.0075,중립(Neutral),0.5,0.0,846.7
1990-01-09,0.0614,-0.2141,-0.024,-0.6075,-0.1292,중립(Neutral),0.5,0.0,841.35
1990-01-10,0.0488,0.981,0.293,-0.6957,0.2312,확장(Risk-On),1.0,0.0,840.45
1990-01-11,0.1307,0.4036,-0.0889,-0.6388,0.0286,중립(Neutral),0.5,0.0,841.0
1990-01-12,-0.4282,0.0406,-0.2907,-0.8572,-0.341,수축(Risk-Off),0.0,0.0,830.1
1990-01-15,-0.1163,0.0968,-0.3454,-1.2617,-0.2921,수축(Risk-Off),0.0,0.0,828.35
1990-01-16,-0.1462,0.2635,-0.5127,-1.362,-0.3178,수축(Risk-Off),0.0,0.0,831.25
1990-01-17,-0.2764,0.0009,-0.5952,-1.5938,-0.4844,수축(Risk-Off),0.0,0.0,827.9
1990-01-18,-0.034,0.7357,-0.5803,-1.9698,-0.2685,수축(Risk-Off),0.0,0.0,830.0
1990-01-19,-0.0183,0.8721,-0.5739,-1.8544,-0.21,수축(Risk-Off),0.0,0.0,831.35
1990-01-22,-0.5011,0.5641,-0.8009,-1.9064,-0.5205,수축(Risk-Off),0.0,0.0,820.55
1990-01-23,-0.5685,0.5265,-0.6736,-1.6314,-0.4805,수축(Risk-Off),0.0,0.0,819.4
1990-01-24,-0.4815,0.886,-0.3571,-1.5234,-0.2648,수축(Risk-Off),0.0,0.0,822.25
1990-01-25,-0.698,0.8205,-0.4192,-1.4897,-0.3674,수축(Risk-Off),0.0,0.0,815.9
1990-01-26,-0.7181,0.7516,-0.5944,-1.8083,-0.4832,수축(Risk-Off),0.0,0.0,815.95
1990-01-29,-0.7407,0.8187,-0.4823,-1.7511,-0.4378,수축(Risk-Off),0.0,0.0,815.85
1990-01-30,-0.8418,1.0638,-0.2715,-1.7727,-0.3625,수축(Risk-Off),0.0,0.0,814.35
1990-01-31,-0.8131,0.8065,-0.1675,-1.3186,-0.3226,수축(Risk-Off),0.0,0.0,819.65
1990-02-01,-0.8373,0.8305,-0.0932,-1.205,-0.2895,수축(Risk-Off),0.0,0.0,819.25
1990-02-02,-0.6429,1.3929,-0.1103,-1.3226,-0.1027,중립(Neutral),0.5,0.0,821.65
1990-02-05,-0.5167,1.4754,-0.1669,-1.4315,-0.0684,중립(Neutral),0.5,0.0,822.55
1990-02-06,-0.6297,1.414,-0.1612,-1.6446,-0.1539,중립(Neutral),0.5,0.0,819.4
1990-02-07,-0.2988,1.4845,-0.0207,-1.564,0.0268,중립(Neutral),0.5,0.0,824.95
1990-02-08,-0.315,1.2276,-0.0603,-1.3327,-0.0183,중립(Neutral),0.5,0.0,824.45
1990-02-09,-0.3463,0.7798,0.0463,-0.5829,-0.0021,중립(Neutral),0.5,0.0,823.55
1990-02-12,-0.2919,0.868,-0.1202,-0.5964,-0.0047,중립(Neutral),0.5,0.0,819.9
1990-02-13,-0.198,0.8308,-0.053,-0.3974,0.0655,중립(Neutral),0.5,0.0,821.8
1990-02-14,-0.206,0.6697,0.0799,-0.4762,0.0439,중립(Neutral),0.5,0.0,822.45
1990-02-15,-0.0587,1.0538,0.3173,-0.4519,0.2545,확장(Risk-On),1.0,0.0,825.3
1990-02-16,-0.2143,0.9658,0.2255,-0.4691,0.1524,중립(Neutral),0.5,0.0,822.35
1990-02-20,-0.3988,1.1907,0.1165,-0.992,0.0384,중립(Neutral),0.5,0.0,817.9
1990-02-21,-0.1296,1.1416,0.3056,-1.0496,0.159,중립(Neutral),0.5,0.0,818.45
1990-02-22,-0.1786,0.6102,0.18,-0.5752,0.0488,중립(Neutral),0.5,0.0,815.9
1990-02-23,-0.3118,0.5683,0.0838,-0.5905,-0.0347,중립(Neutral),0.5,0.0,814.65
1990-02-26,-0.0355,0.5298,-0.001,-0.2252,0.086,중립(Neutral),0.5,0.0,819.0
1990-02-27,0.0143,0.4573,0.0408,-0.1933,0.1005,중립(Neutral),0.5,0.0,820.5
1990-02-28,0.0665,0.6325,0.0642,-0.284,0.1549,중립(Neutral),0.5,0.0,822.1
1990-03-01,0.1439,0.7949,-0.2346,-0.6854,0.0876,중립(Neutral),0.5,0.5,822.95
1990-03-02,0.0645,0.8434,-0.1776,-0.6371,0.0934,중립(Neutral),0.5,0.5,825.05
1990-03-05,-0.0315,0.9607,-0.2034,-0.7711,0.0627,중립(Neutral),0.5,0.5,823.65
1990-03-06,0.0945,0.948,0.0777,-0.528,0.2103,확장(Risk-On),1.0,0.5,828.35
1990-03-07,0.0116,0.9557,0.0372,-0.4687,0.182,중립(Neutral),0.5,0.5,826.1
1990-03-08,0.2337,1.0342,0.2136,-0.4683,0.3235,확장(Risk-On),1.0,0.5,829.7
1990-03-09,0.0148,0.9804,-0.0683,-0.77,0.1177,중립(Neutral),0.5,0.5,827.2
1990-03-12,0.0476,0.9404,-0.2729,-0.9838,0.036,중립(Neutral),0.5,0.5,827.8
1990-03-13,-0.072,1.2049,-0.3158,-1.028,0.0429,중립(Neutral),0.5,0.5,824.7
1990-03-14,0.0228,1.0461,-0.1257,-0.8214,0.1149,중립(Neutral),0.5,0.5,826.5
1990-03-15,0.0558,1.4632,-0.0117,-0.8526,0.2545,확장(Risk-On),1.0,0.5,827.35
1990-03-16,0.2157,1.3486,0.0768,-0.4065,0.3709,확장(Risk-On),1.0,0.5,830.4
1990-03-19,0.2457,1.4341,0.0413,-0.4752,0.3836,확장(Risk-On),1.0,0.5,832.75
1990-03-20,0.3116,1.1366,0.0072,-0.1575,0.3714,확장(Risk-On),1.0,0.5,830.75
1990-03-21,0.2867,0.8871,-0.1884,-0.1787,0.2482,확장(Risk-On),1.0,0.5,827.35
1990-03-22,0.1437,0.5197,-0.4439,-0.1718,0.0435,중립(Neutral),0.5,0.5,824.25
1990-03-23,0.2357,0.4549,-0.4427,-0.1609,0.0614,중립(Neutral),0.5,0.5,825.95
1990-03-26,0.2737,0.4737,-0.2354,-0.2517,0.1176,중립(Neutral),0.5,0.5,826.9
1990-03-27,0.3276,0.5594,-0.1533,-0.4159,0.1538,중립(Neutral),0.5,0.5,830.7
1990-03-28,0.2883,0.2895,-0.2273,-0.2508,0.0788,중립(Neutral),0.5,0.5,831.05
1990-03-29,0.1416,0.4142,-0.2203,-0.3993,0.0381,중립(Neutral),0.5,0.5,829.05
1990-03-30,-0.0031,0.3327,-0.369,-0.6679,-0.1104,중립(Neutral),0.5,0.5,826.6
1990-04-02,-0.1109,0.2353,-0.243,-0.4461,-0.1077,중립(Neutral),0.5,0.5,827.05
1990-04-03,0.1507,0.3165,-0.3759,-0.4271,-0.0262,중립(Neutral),0.5,0.5,832.5
1990-04-04,-0.0888,-0.0069,-0.2808,-0.3385,-0.1538,중립(Neutral),0.5,0.5,828.35
1990-04-05,0.0538,0.1482,-0.0755,-0.3966,-0.0225,중립(Neutral),0.5,0.5,829.4
1990-04-06,-0.0796,0.1205,-0.1523,-0.3863,-0.0938,중립(Neutral),0.5,0.5,828.85
1990-04-09,0.0656,0.266,0.0776,-0.4037,0.0483,중립(Neutral),0.5,0.5,829.55
1990-04-10,0.059,0.3708,0.0859,-0.4003,0.0748,중립(Neutral),0.5,0.5,829.45
1990-04-11,0.1857,0.5229,0.1596,-0.4525,0.1678,중립(Neutral),0.5,0.5,830.35
1990-04-12,0.3932,0.4538,0.3127,-0.449,0.2619,확장(Risk-On),1.0,0.5,833.25
1990-04-16,0.1967,0.2114,0.1661,-0.7106,0.0566,중립(Neutral),0.5,0.5,832.0
1990-04-17,0.2181,0.6424,0.4791,-1.0092,0.2053,확장(Risk-On),1.0,0.5,832.35
1990-04-18,0.0176,0.5731,0.4526,-1.1765,0.0861,중립(Neutral),0.5,0.5,828.05
1990-04-19,-0.0922,0.5707,0.444,-1.2021,0.0411,중립(Neutral),0.5,0.5,824.75
1990-04-20,0.0012,0.4187,0.3833,-1.4249,-0.0128,중립(Neutral),0.5,0.5,821.55
1990-04-23,-0.2007,0.1316,0.31,-1.532,-0.1897,중립(Neutral),0.5,0.5,817.8
1990-04-24,-0.2822,0.4804,0.1657,-1.5677,-0.1724,중립(Neutral),0.5,0.5,817.6
1990-04-25,-0.2134,0.503,0.3856,-1.6248,-0.0962,중립(Neutral),0.5,0.5,819.4
1990-04-26,-0.1757,0.5039,0.2282,-1.5764,-0.1149,중립(Neutral),0.5,0.5,820.45
1990-04-27,-0.4362,0.3226,0.1654,-1.414,-0.2428,수축(Risk-Off),0.0,0.5,814.0
1990-04-30,-0.1655,0.7172,0.2748,-1.4896,-0.0334,중립(Neutral),0.5,0.5,817.25
1990-05-01,-0.186,0.6239,0.273,-1.615,-0.0831,중립(Neutral),0.5,0.5,818.8
1990-05-02,-0.1611,0.8013,0.3841,-1.7998,-0.03,중립(Neutral),0.5,0.5,822.1
1990-05-03,-0.0661,0.691,0.2207,-1.6779,-0.0469,중립(Neutral),0.5,0.5,822.3
1990-05-04,0.0308,0.6719,0.4861,-1.0505,0.1427,중립(Neutral),0.5,0.5,825.05
1990-05-07,0.2382,0.9749,0.5557,-1.1301,0.2965,확장(Risk-On),1.0,0.5,827.65
1990-05-08,0.2622,0.8983,0.7695,-1.0606,0.3497,확장(Risk-On),1.0,0.5,830.25
1990-05-09,0.255,0.6711,0.8156,-1.2392,0.2751,확장(Risk-On),1.0,0.5,830.1
1990-05-10,0.1943,0.7154,0.7836,-0.9155,0.3054,확장(Risk-On),1.0,0.5,830.2
1990-05-11,0.5769,0.4904,1.0367,-0.4989,0.5089,확장(Risk-On),1.0,0.5,839.4
1990-05-14,0.6871,0.6498,1.2296,-0.4946,0.6361,확장(Risk-On),1.0,0.5,842.05
1990-05-15,0.6933,0.6396,1.4245,-0.5978,0.669,확장(Risk-On),1.0,0.5,841.65
1990-05-16,0.575,0.9528,1.3015,-0.6257,0.671,확장(Risk-On),1.0,0.5,840.5
1990-05-17,0.7479,1.1549,1.3285,-0.5957,0.7932,확장(Risk-On),1.0,0.5,841.1
1990-05-18,0.8827,1.3072,1.2673,-0.628,0.8584,확장(Risk-On),1.0,0.5,840.75
1990-05-21,1.162,1.476,1.2677,-0.6119,1.0008,확장(Risk-On),1.0,0.5,844.15
1990-05-22,1.3871,1.1383,1.2345,-0.5598,0.9947,확장(Risk-On),1.0,0.5,845.95
1990-05-23,1.4077,0.9461,1.3895,-0.5723,0.9907,확장(Risk-On),1.0,0.5,845.9
1990-05-24,1.2325,0.7392,1.4068,-0.5875,0.8797,확장(Risk-On),1.0,0.5,845.0
1990-05-25,0.9577,0.8789,1.3429,-0.6313,0.796,확장(Risk-On),1.0,0.5,840.5
1990-05-29,1.3762,0.5619,1.5375,-0.5934,0.9175,확장(Risk-On),1.0,0.5,847.75
1990-05-30,1.3205,0.5146,1.4145,-0.5358,0.8641,확장(Risk-On),1.0,0.5,848.15
1990-05-31,1.1654,0.6131,1.3628,-0.5658,0.817,확장(Risk-On),1.0,0.5,846.9
1990-06-01,1.2244,0.3301,1.4253,-0.4143,0.8052,확장(Risk-On),1.0,1.0,848.7
1990-06-04,1.3636,0.2514,1.6587,-0.4175,0.8921,확장(Risk-On),1.0,1.0,853.9
1990-06-05,1.2568,0.2647,1.6914,-0.4561,0.8605,확장(Risk-On),1.0,1.0,852.9
1990-06-06,1.0622,0.3838,1.8538,-0.4918,0.8574,확장(Risk-On),1.0,1.0,851.1
1990-06-07,0.9314,0.4371,1.729,-0.485,0.7948,확장(Risk-On),1.0,1.0,849.05
1990-06-08,0.7041,0.2308,1.4574,-0.5269,0.5894,확장(Risk-On),1.0,1.0,844.55
1990-06-11,0.9177,0.5418,1.4204,-0.5273,0.7327,확장(Risk-On),1.0,1.0,847.9
1990-06-12,0.8305,0.5693,1.6503,-0.5312,0.7659,확장(Risk-On),1.0,1.0,851.6
1990-06-13,0.7306,0.4505,1.6391,-0.4557,0.7098,확장(Risk-On),1.0,1.0,850.4
1990-06-14,0.6032,0.2868,1.8529,-0.3909,0.6874,확장(Risk-On),1.0,1.0,848.5
1990-06-15,0.5758,0.5479,1.8994,-0.335,0.7631,확장(Risk-On),1.0,1.0,847.95
1990-06-18,0.2999,0.2723,1.6558,-0.3745,0.5308,확장(Risk-On),1.0,1.0,841.9
1990-06-19,0.4376,0.4804,1.6104,-0.4082,0.6146,확장(Risk-On),1.0,1.0,843.6
1990-06-20,0.4219,0.5373,1.5712,-0.4215,0.6115,확장(Risk-On),1.0,1.0,844.4
1990-06-21,0.4337,0.5584,1.6306,-0.3801,0.642,확장(Risk-On),1.0,1.0,846.9
1990-06-22,0.1157,0.001,1.4564,-0.3541,0.3517,확장(Risk-On),1.0,1.0,840.15
1990-06-25,-0.0369,0.1734,1.2775,-0.4256,0.286,확장(Risk-On),1.0,1.0,837.6
1990-06-26,0.016,0.2671,1.5289,-0.3866,0.3966,확장(Risk-On),1.0,1.0,835.95
1990-06-27,0.0702,0.1357,1.6774,-0.3451,0.4261,확장(Risk-On),1.0,1.0,839.45
1990-06-28,0.2278,0.3146,1.8449,-0.306,0.5737,확장(Risk-On),1.0,1.0,842.15
1990-06-29,0.2553,0.2607,1.6336,-0.2632,0.5235,확장(Risk-On),1.0,1.0,842.35
1990-07-02,0.2115,0.3696,1.9451,-0.2669,0.6127,확장(Risk-On),1.0,1.0,844.4
1990-07-03,0.1269,0.3261,1.769,-0.2071,0.5371,확장(Risk-On),1.0,1.0,844.0
1990-07-05,-0.0786,0.0375,1.7621,-0.1729,0.3965,확장(Risk-On),1.0,1.0,839.8
1990-07-06,0.0652,0.1835,1.7308,-0.3369,0.4509,확장(Risk-On),1.0,1.0,842.25
1990-07-09,0.1343,0.2096,1.8648,-0.4438,0.499,확장(Risk-On),1.0,1.0,843.1
1990-07-10,0.1138,0.0414,2.0338,-0.3757,0.5023,확장(Risk-On),1.0,1.0,840.5
1990-07-11,0.2347,0.1515,2.1768,-0.3532,0.6112,확장(Risk-On),1.0,1.0,845.4
1990-07-12,0.2662,0.0914,2.1602,-0.3054,0.6103,확장(Risk-On),1.0,1.0,849.45
1990-07-13,0.3597,0.0595,2.1526,-0.2826,0.6365,확장(Risk-On),1.0,1.0,850.9
1990-07-16,0.4925,0.028,2.1118,-0.0376,0.7017,확장(Risk-On),1.0,1.0,852.3
1990-07-17,0.396,0.1357,2.3655,0.0,0.7639,확장(Risk-On),1.0,1.0,850.4
1990-07-18,0.4683,-0.2143,2.5145,0.0,0.739,확장(Risk-On),1.0,1.0,847.15
1990-07-19,0.5192,-0.1751,2.457,-0.0075,0.7511,확장(Risk-On),1.0,1.0,848.45
1990-07-20,0.3891,-0.1112,2.1218,0.0413,0.645,확장(Risk-On),1.0,1.0,844.8
1990-07-23,0.0761,-0.5659,1.824,-0.0341,0.336,확장(Risk-On),1.0,1.0,837.8
1990-07-24,0.2015,-0.3765,2.0522,-0.0938,0.4754,확장(Risk-On),1.0,1.0,837.65
1990-07-25,0.2972,-0.3819,1.8127,0.0,0.4617,확장(Risk-On),1.0,1.0,839.65
1990-07-26,0.2625,-0.5079,1.7463,0.03,0.406,확장(Risk-On),1.0,1.0,838.25
1990-07-27,0.1223,-0.7638,1.7085,0.1151,0.2962,확장(Risk-On),1.0,1.0,835.5
1990-07-30,0.16,-0.8229,1.879,0.1828,0.3474,확장(Risk-On),1.0,1.0,838.25
1990-07-31,0.1326,-0.6073,1.8055,0.124,0.3646,확장(Risk-On),1.0,1.0,838.6
1990-08-01,-0.0095,-0.8471,1.5154,0.0557,0.1721,중립(Neutral),0.5,1.0,837.45
1990-08-02,-0.1487,-0.6163,1.1229,0.0269,0.0786,중립(Neutral),0.5,1.0,833.9
1990-08-03,-0.4191,-1.3251,0.9275,-0.0431,-0.2526,수축(Risk-Off),0.0,1.0,826.65
1990-08-06,-0.9094,-1.41,0.6338,-0.4134,-0.5743,수축(Risk-Off),0.0,1.0,814.4
1990-08-07,-0.8814,-1.119,0.3578,-0.4973,-0.5734,수축(Risk-Off),0.0,1.0,817.2
1990-08-08,-0.7429,-0.8431,0.2824,-0.565,-0.4849,수축(Risk-Off),0.0,1.0,819.55
1990-08-09,-0.7502,-0.7385,0.3529,-0.279,-0.4008,수축(Risk-Off),0.0,1.0,821.4
1990-08-10,-1.0929,-0.8554,0.0348,-0.3984,-0.6474,수축(Risk-Off),0.0,1.0,817.3
1990-08-13,-1.0651,-0.8445,0.1407,-0.5036,-0.6243,수축(Risk-Off),0.0,1.0,819.8
1990-08-14,-1.0478,-0.8308,0.2396,-0.4473,-0.5816,수축(Risk-Off),0.0,1.0,820.75
1990-08-15,-0.9657,-0.7486,0.3939,-0.3059,-0.4726,수축(Risk-Off),0.0,1.0,821.65
1990-08-16,-1.2277,-0.9009,0.027,-0.6395,-0.7441,수축(Risk-Off),0.0,1.0,811.75
1990-08-17,-1.3211,-1.0414,-0.2659,-0.7256,-0.898,수축(Risk-Off),0.0,1.0,808.65
1990-08-20,-1.2589,-0.5818,-0.1342,-0.6623,-0.719,수축(Risk-Off),0.0,1.0,809.7
1990-08-21,-1.3738,-0.8559,-0.0893,-0.6415,-0.8133,수축(Risk-Off),0.0,1.0,803.5
1990-08-22,-1.6687,-1.1489,-0.2493,-0.824,-1.0572,수축(Risk-Off),0.0,1.0,797.2
1990-08-23,-1.9811,-1.4117,-0.1556,-1.0749,-1.2465,수축(Risk-Off),0.0,1.0,786.25
1990-08-24,-1.6218,-1.0382,-0.0219,-1.2997,-1.0276,수축(Risk-Off),0.0,1.0,793.0
1990-08-27,-1.2349,-0.6435,0.4586,-1.1616,-0.6527,수축(Risk-Off),0.0,1.0,802.8
1990-08-28,-1.3203,-0.6851,0.4247,-1.1144,-0.6944,수축(Risk-Off),0.0,1.0,802.65
1990-08-29,-1.2721,-0.6977,0.4764,-0.9789,-0.6474,수축(Risk-Off),0.0,1.0,803.85
1990-08-30,-1.4403,-0.8759,0.2016,-0.7825,-0.7901,수축(Risk-Off),0.0,1.0,798.55
1990-08-31,-1.286,-0.4174,0.1641,-0.7655,-0.6282,수축(Risk-Off),0.0,1.0,802.55
1990-09-04,-1.0841,0.0395,0.2839,-0.4125,-0.3605,수축(Risk-Off),0.0,0.0,804.25
1990-09-05,-0.835,-0.1562,0.3427,-0.2571,-0.2842,수축(Risk-Off),0.0,0.0,804.85
1990-09-06,-1.0006,-0.5642,0.1498,-0.1991,-0.4837,수축(Risk-Off),0.0,0.0,800.75
1990-09-07,-0.8977,-0.5539,0.1292,-0.3422,-0.4717,수축(Risk-Off),0.0,0.0,803.65
1990-09-10,-1.0352,-0.4545,0.051,-0.4003,-0.5232,수축(Risk-Off),0.0,0.0,801.45
1990-09-11,-0.9692,-0.4918,0.0445,-0.3803,-0.5081,수축(Risk-Off),0.0,0.0,801.75
1990-09-12,-0.9984,-0.5068,0.1498,-0.4336,-0.5037,수축(Risk-Off),0.0,0.0,802.05
1990-09-13,-1.1244,-0.6974,0.074,-0.4655,-0.6192,수축(Risk-Off),0.0,0.0,798.25
1990-09-14,-1.2258,-0.6241,0.112,-0.3629,-0.6115,수축(Risk-Off),0.0,0.0,795.8
1990-09-17,-0.9377,-0.5155,0.1018,-0.3811,-0.4888,수축(Risk-Off),0.0,0.0,797.45
1990-09-18,-0.9035,-0.4267,0.2425,-0.3043,-0.4079,수축(Risk-Off),0.0,0.0,797.95
1990-09-19,-1.0171,-0.3795,0.181,-0.1931,-0.4346,수축(Risk-Off),0.0,0.0,795.05
1990-09-20,-1.0749,-0.2984,-0.0171,-0.1568,-0.4786,수축(Risk-Off),0.0,0.0,790.75
1990-09-21,-0.8823,-0.0565,-0.1777,-0.2153,-0.3997,수축(Risk-Off),0.0,0.0,790.95
1990-09-24,-0.8976,-0.2333,-0.3695,-0.3244,-0.5135,수축(Risk-Off),0.0,0.0,783.65
1990-09-25,-0.8563,-0.2623,-0.3435,-0.4532,-0.5192,수축(Risk-Off),0.0,0.0,787.65
1990-09-26,-1.1752,-0.3576,-0.6061,-0.3774,-0.7089,수축(Risk-Off),0.0,0.0,784.65
1990-09-27,-1.3687,-0.5886,-0.6863,-0.3075,-0.8439,수축(Risk-Off),0.0,0.0,779.05
1990-09-28,-1.2637,-0.4918,-0.5245,-0.1149,-0.7136,수축(Risk-Off),0.0,0.0,783.1
1990-10-01,-0.7963,-0.4644,-0.0409,-0.027,-0.4091,수축(Risk-Off),0.0,0.0,794.6
1990-10-02,-0.8634,-0.517,-0.1809,0.0,-0.4767,수축(Risk-Off),0.0,0.0,794.7
1990-10-03,-0.9876,-0.6272,-0.3156,-0.0068,-0.5824,수축(Risk-Off),0.0,0.0,790.05
1990-10-04,-0.9876,-0.5959,-0.2135,0.0338,-0.5429,수축(Risk-Off),0.0,0.0,791.65
1990-10-05,-0.9592,-0.7007,-0.1772,0.1091,-0.5388,수축(Risk-Off),0.0,0.0,791.2
1990-10-08,-0.8998,-0.5911,-0.1708,0.1537,-0.4824,수축(Risk-Off),0.0,0.0,793.75
1990-10-09,-1.1948,-0.7462,-0.1053,0.0526,-0.6232,수축(Risk-Off),0.0,0.0,782.1
1990-10-10,-1.3326,-0.7495,-0.1421,0.0159,-0.6869,수축(Risk-Off),0.0,0.0,778.55
1990-10-11,-1.3517,-0.8629,-0.2651,-0.0976,-0.7697,수축(Risk-Off),0.0,0.0,773.7
1990-10-12,-1.2375,-0.7653,-0.0715,0.1298,-0.6229,수축(Risk-Off),0.0,0.0,778.05
1990-10-15,-1.0481,-0.6769,0.1796,0.1526,-0.4683,수축(Risk-Off),0.0,0.0,782.35
1990-10-16,-1.1926,-0.7065,0.4156,0.198,-0.4604,수축(Risk-Off),0.0,0.0,777.6
1990-10-17,-1.2528,-0.8383,0.3728,0.2149,-0.5226,수축(Risk-Off),0.0,0.0,776.95
1990-10-18,-0.9401,-0.6205,0.4707,0.2377,-0.3308,수축(Risk-Off),0.0,0.0,784.5
1990-10-19,-0.6586,-0.4523,0.5811,0.3082,-0.1521,중립(Neutral),0.5,0.0,789.4
1990-10-22,-0.5848,-0.2543,0.5201,0.3146,-0.091,중립(Neutral),0.5,0.0,791.85
1990-10-23,-0.5343,-0.2951,0.3222,0.2807,-0.1381,중립(Neutral),0.5,0.0,790.15
1990-10-24,-0.5138,-0.3643,0.2623,0.1356,-0.185,중립(Neutral),0.5,0.0,791.8
1990-10-25,-0.5459,-0.3888,0.3152,0.1896,-0.181,중립(Neutral),0.5,0.0,787.75
1990-10-26,-0.6263,-0.5584,0.4678,0.1565,-0.2184,수축(Risk-Off),0.0,0.0,782.6
1990-10-29,-0.7871,-0.5886,0.4596,0.1761,-0.2814,수축(Risk-Off),0.0,0.0,780.35
1990-10-30,-0.9316,-0.6919,0.5298,0.1316,-0.3469,수축(Risk-Off),0.0,0.0,782.55
1990-10-31,-0.8697,-0.7965,0.4604,0.04,-0.3824,수축(Risk-Off),0.0,0.0,783.15
1990-11-01,-0.6826,-0.9465,0.4901,0.075,-0.3418,수축(Risk-Off),0.0,0.0,784.8
1990-11-02,-0.4255,-0.754,0.6472,0.1179,-0.158,중립(Neutral),0.5,0.0,789.55
1990-11-05,-0.3936,-0.7431,0.944,0.189,-0.0592,중립(Neutral),0.5,0.0,791.75
1990-11-06,-0.5763,-0.5842,0.7191,0.193,-0.1391,중립(Neutral),0.5,0.0,788.15
1990-11-07,-0.5324,-0.6376,0.6587,0.1831,-0.1536,중립(Neutral),0.5,0.0,783.6
1990-11-08,-0.3809,-0.3734,0.4441,0.1713,-0.09,중립(Neutral),0.5,0.0,786.15
1990-11-09,-0.1669,-0.3066,0.8108,0.1752,0.0939,중립(Neutral),0.5,0.0,791.9
1990-11-12,-0.0868,-0.2637,0.8705,0.2212,0.1545,중립(Neutral),0.5,0.0,796.85
1990-11-13,-0.2145,-0.2621,0.8037,0.2453,0.0971,중립(Neutral),0.5,0.0,795.5
1990-11-14,0.0284,-0.0632,0.9536,0.3143,0.2797,확장(Risk-On),1.0,0.0,798.05
1990-11-15,-0.0464,-0.1963,0.9675,0.2704,0.2171,확장(Risk-On),1.0,0.0,794.4
1990-11-16,-0.139,-0.1642,1.1241,0.2922,0.2352,확장(Risk-On),1.0,0.0,795.65
1990-11-19,-0.1071,-0.2471,1.1115,0.2508,0.2162,확장(Risk-On),1.0,0.0,797.5
1990-11-20,-0.241,-0.2225,0.6334,0.1492,0.0407,중립(Neutral),0.5,0.0,793.15
1990-11-21,-0.0757,-0.3388,0.612,0.1929,0.0707,중립(Neutral),0.5,0.0,794.2
1990-11-23,-0.261,-0.1686,0.4943,0.2159,0.0225,중립(Neutral),0.5,0.0,791.85
1990-11-26,-0.2007,-0.0943,0.6613,0.2303,0.106,중립(Neutral),0.5,0.0,794.55
1990-11-27,-0.0501,-0.023,0.724,0.1976,0.1873,중립(Neutral),0.5,0.0,796.0
1990-11-28,-0.0478,-0.1999,0.6845,0.1811,0.1316,중립(Neutral),0.5,0.0,795.6
1990-11-29,-0.138,-0.2947,0.3187,0.1721,-0.0165,중립(Neutral),0.5,0.0,793.1
1990-11-30,0.0526,0.035,0.5346,0.2204,0.1939,중립(Neutral),0.5,0.0,800.4
1990-12-03,0.0269,-0.0365,0.4878,0.1843,0.1499,중립(Neutral),0.5,0.5,800.75
1990-12-04,0.0672,-0.0219,0.5611,0.177,0.1849,중립(Neutral),0.5,0.5,804.55
1990-12-05,0.1914,0.0314,0.7086,0.2899,0.2955,확장(Risk-On),1.0,0.5,808.15
1990-12-06,0.1803,0.0408,0.7448,0.3067,0.3055,확장(Risk-On),1.0,0.5,806.85
1990-12-07,0.209,-0.0592,0.829,0.428,0.3298,확장(Risk-On),1.0,0.5,804.6
1990-12-10,0.1916,-0.5759,0.7446,0.5053,0.185,중립(Neutral),0.5,0.5,806.0
1990-12-11,0.044,-0.8572,0.7397,0.5155,0.0633,중립(Neutral),0.5,0.5,804.9
1990-12-12,0.1091,-0.7151,0.7316,0.5284,0.1216,중립(Neutral),0.5,0.5,807.85
1990-12-13,0.1086,-0.8704,0.8092,0.523,0.1011,중립(Neutral),0.5,0.5,806.25
1990-12-14,-0.0154,-0.8859,0.8182,0.417,0.0402,중립(Neutral),0.5,0.5,803.4
1990-12-17,0.0305,-1.2292,0.8158,0.4199,-0.0297,중립(Neutral),0.5,0.5,802.9
1990-12-18,0.1708,-1.0299,1.1113,0.408,0.1414,중립(Neutral),0.5,0.5,806.85
1990-12-19,0.1337,-1.1228,0.893,0.3481,0.0416,중립(Neutral),0.5,0.5,805.65
1990-12-20,0.2375,-0.8696,0.9698,0.3013,0.1534,중립(Neutral),0.5,0.5,806.6
1990-12-21,0.3724,-0.5447,1.0204,0.2323,0.2841,확장(Risk-On),1.0,0.5,808.5
1990-12-24,0.2321,-0.3805,0.764,0.1426,0.1985,중립(Neutral),0.5,0.5,804.95
1990-12-26,0.3177,-0.483,0.3262,0.3057,0.1179,중립(Neutral),0.5,0.5,807.5
1990-12-27,0.2322,-0.558,0.2974,0.3712,0.0718,중립(Neutral),0.5,0.5,804.55
1990-12-28,0.1915,-0.4317,0.4352,0.3482,0.1201,중립(Neutral),0.5,0.5,805.4
1990-12-31,0.0729,-0.7589,0.2393,0.3816,-0.0471,중립(Neutral),0.5,0.5,804.4
1991-01-02,-0.2108,-0.8795,0.2714,0.4053,-0.165,중립(Neutral),0.5,0.5,800.6
