date,price,weight,strategy_ret,bench_ret,strategy,benchmark
1997-09-23,654.37,0.0,7.9e-05,0.0,1.000079,1.0
1997-09-24,655.75,0.0,7.9e-05,0.002109,1.000157,1.002109
1997-09-25,647.0,0.0,7.9e-05,-0.013343,1.000236,0.988737
1997-09-26,638.26,0.0,7.9e-05,-0.013509,1.000314,0.975381
1997-09-29,625.07,0.0,7.9e-05,-0.020666,1.000393,0.955224
1997-09-30,647.11,0.0,7.9e-05,0.03526,1.000472,0.988905
1997-10-01,644.92,0.0,7.9e-05,-0.003384,1.00055,0.985559
1997-10-02,636.65,0.0,7.9e-05,-0.012823,1.000629,0.972921
1997-10-06,644.21,0.0,7.9e-05,0.011875,1.000707,0.984474
1997-10-07,630.03,0.0,7.9e-05,-0.022011,1.000786,0.962804
1997-10-08,610.44,0.0,7.9e-05,-0.031094,1.000865,0.932867
1997-10-09,609.36,0.0,7.9e-05,-0.001769,1.000943,0.931216
1997-10-10,609.84,0.0,7.9e-05,0.000788,1.001022,0.93195
1997-10-13,613.0,0.0,7.9e-05,0.005182,1.001101,0.936779
1997-10-14,620.68,0.0,7.9e-05,0.012529,1.001179,0.948515
1997-10-15,604.74,0.0,7.9e-05,-0.025682,1.001258,0.924156
1997-10-16,579.25,0.0,7.9e-05,-0.04215,1.001337,0.885203
1997-10-17,585.49,0.0,7.9e-05,0.010773,1.001415,0.894738
1997-10-20,565.64,0.0,7.9e-05,-0.033903,1.001494,0.864404
1997-10-21,566.85,0.0,7.9e-05,0.002139,1.001573,0.866253
1997-10-22,601.32,0.0,7.9e-05,0.06081,1.001652,0.91893
1997-10-23,604.06,0.0,7.9e-05,0.004557,1.00173,0.923117
1997-10-24,570.91,0.0,7.9e-05,-0.054879,1.001809,0.872457
1997-10-27,530.47,0.0,7.9e-05,-0.070834,1.001888,0.810658
1997-10-28,495.28,0.0,7.9e-05,-0.066337,1.001966,0.756881
1997-10-29,506.64,0.0,7.9e-05,0.022937,1.002045,0.774241
1997-10-30,485.08,0.0,7.9e-05,-0.042555,1.002124,0.741293
1997-10-31,470.79,0.0,7.9e-05,-0.029459,1.002203,0.719455
1997-11-03,511.66,0.0,7.9e-05,0.086812,1.002281,0.781912
1997-11-04,542.13,0.0,7.9e-05,0.059551,1.00236,0.828476
1997-11-05,555.74,0.0,7.9e-05,0.025105,1.002439,0.849275
1997-11-06,553.87,0.0,7.9e-05,-0.003365,1.002518,0.846417
1997-11-07,515.63,0.0,7.9e-05,-0.069041,1.002597,0.787979
1997-11-10,525.32,0.0,7.9e-05,0.018793,1.002675,0.802787
1997-11-11,522.11,0.0,7.9e-05,-0.006111,1.002754,0.797882
1997-11-12,517.49,0.0,7.9e-05,-0.008849,1.002833,0.790822
1997-11-13,519.47,0.0,7.9e-05,0.003826,1.002912,0.793848
1997-11-14,520.01,0.0,7.9e-05,0.00104,1.002991,0.794673
1997-11-17,496.98,0.0,7.9e-05,-0.044288,1.003069,0.759479
1997-11-18,494.66,0.0,7.9e-05,-0.004668,1.003148,0.755933
1997-11-19,502.59,0.0,7.9e-05,0.016031,1.003227,0.768052
1997-11-20,488.41,0.0,7.9e-05,-0.028214,1.003306,0.746382
1997-11-21,506.07,0.0,7.9e-05,0.036158,1.003385,0.77337
1997-11-24,450.64,0.0,7.9e-05,-0.10953,1.003464,0.688662
1997-11-25,439.59,0.0,7.9e-05,-0.024521,1.003542,0.671776
1997-11-26,438.7,0.0,7.9e-05,-0.002025,1.003621,0.670416
1997-11-27,433.1,0.0,7.9e-05,-0.012765,1.0037,0.661858
1997-11-28,411.91,0.0,7.9e-05,-0.048926,1.003779,0.629476
1997-12-01,393.16,0.0,7.9e-05,-0.04552,1.003858,0.600822
1997-12-02,376.87,0.0,7.9e-05,-0.041434,1.003937,0.575928
1997-12-03,379.31,0.0,7.9e-05,0.006474,1.004016,0.579657
1997-12-04,405.81,0.0,7.9e-05,0.069864,1.004095,0.620154
1997-12-05,434.12,0.0,7.9e-05,0.069762,1.004174,0.663417
1997-12-08,414.83,0.0,7.9e-05,-0.044435,1.004252,0.633938
1997-12-09,388.0,0.0,7.9e-05,-0.064677,1.004331,0.592937
1997-12-10,399.85,0.0,7.9e-05,0.030541,1.00441,0.611046
1997-12-11,377.37,0.0,7.9e-05,-0.056221,1.004489,0.576692
1997-12-12,350.68,0.0,7.9e-05,-0.070726,1.004568,0.535905
1997-12-15,385.8,0.0,7.9e-05,0.100148,1.004647,0.589575
1997-12-16,404.26,0.0,7.9e-05,0.047849,1.004726,0.617785
1997-12-17,418.49,0.0,7.9e-05,0.0352,1.004805,0.639531
1997-12-19,397.02,0.0,7.9e-05,-0.051303,1.004884,0.606721
1997-12-22,396.06,0.0,7.9e-05,-0.002418,1.004963,0.605254
1997-12-23,366.36,0.0,7.9e-05,-0.074989,1.005042,0.559867
1997-12-24,351.45,0.0,7.9e-05,-0.040698,1.005121,0.537081
1997-12-26,375.15,0.0,7.9e-05,0.067435,1.0052,0.5733
1998-01-05,396.49,0.0,7.9e-05,0.056884,1.005279,0.605911
1998-01-06,406.34,0.0,7.9e-05,0.024843,1.005358,0.620964
1998-01-07,409.42,0.0,7.9e-05,0.00758,1.005437,0.62567
1998-01-08,423.96,0.0,7.9e-05,0.035514,1.005516,0.64789
1998-01-09,414.0,0.0,7.9e-05,-0.023493,1.005595,0.63267
1998-01-12,456.2,0.0,7.9e-05,0.101932,1.005674,0.697159
1998-01-13,463.74,0.0,7.9e-05,0.016528,1.005753,0.708682
1998-01-14,475.13,0.0,7.9e-05,0.024561,1.005832,0.726088
1998-01-15,505.98,0.0,7.9e-05,0.06493,1.005911,0.773232
1998-01-16,488.1,0.0,7.9e-05,-0.035337,1.00599,0.745908
1998-01-19,528.77,0.0,7.9e-05,0.083323,1.006069,0.80806
1998-01-20,533.55,0.0,7.9e-05,0.00904,1.006148,0.815364
1998-01-21,506.66,0.0,7.9e-05,-0.050398,1.006227,0.774271
1998-01-22,483.99,0.0,7.9e-05,-0.044744,1.006306,0.739627
1998-01-23,486.86,0.0,7.9e-05,0.00593,1.006385,0.744013
1998-01-26,518.64,0.5,0.032177,0.065275,1.038768,0.792579
1998-01-30,558.33,0.5,0.038303,0.076527,1.078556,0.853233
1998-02-02,543.68,1.0,-0.026739,-0.026239,1.049716,0.830845
1998-02-03,550.21,1.0,0.012011,0.012011,1.062324,0.840824
1998-02-04,547.28,1.0,-0.005325,-0.005325,1.056667,0.836346
1998-02-05,528.05,1.0,-0.035137,-0.035137,1.019538,0.806959
1998-02-06,540.45,1.0,0.023483,0.023483,1.04348,0.825909
1998-02-09,554.24,0.5,0.012297,0.025516,1.056312,0.846983
1998-02-10,541.77,0.5,-0.01121,-0.022499,1.04447,0.827926
1998-02-11,520.14,0.5,-0.019923,-0.039925,1.023661,0.794871
1998-02-12,512.49,0.5,-0.007314,-0.014708,1.016173,0.783181
1998-02-13,506.2,0.5,-0.006097,-0.012273,1.009977,0.773568
1998-02-16,476.98,0.5,-0.028823,-0.057724,0.980867,0.728915
1998-02-17,471.73,0.5,-0.005464,-0.011007,0.975508,0.720892
1998-02-18,487.73,0.5,0.016998,0.033918,0.992089,0.745343
1998-02-19,513.45,0.5,0.026406,0.052734,1.018287,0.784648
1998-02-20,522.13,0.5,0.008492,0.016905,1.026934,0.797912
1998-02-23,543.06,0.5,0.020082,0.040086,1.047557,0.829897
1998-02-24,540.89,0.5,-0.001959,-0.003996,1.045505,0.826581
1998-02-25,516.38,0.5,-0.022618,-0.045314,1.021858,0.789125
1998-02-26,524.98,0.5,0.008366,0.016654,1.030408,0.802268
1998-02-27,548.42,0.5,0.022364,0.044649,1.053452,0.838089
1998-03-02,574.35,1.0,0.046781,0.047281,1.102733,0.877714
1998-03-03,570.89,1.0,-0.006024,-0.006024,1.09609,0.872427
1998-03-04,572.76,1.0,0.003276,0.003276,1.099681,0.875285
1998-03-05,535.68,1.0,-0.064739,-0.064739,1.028488,0.818619
1998-03-06,522.55,1.0,-0.024511,-0.024511,1.003279,0.798554
1998-03-09,507.71,0.5,-0.01466,-0.028399,0.988571,0.775876
1998-03-10,525.56,0.5,0.017618,0.035158,1.005988,0.803154
1998-03-11,531.05,0.5,0.005262,0.010446,1.011281,0.811544
1998-03-12,535.84,0.5,0.004549,0.00902,1.015882,0.818864
1998-03-13,536.16,0.5,0.000338,0.000597,1.016225,0.819353
1998-03-16,528.88,1.0,-0.014078,-0.013578,1.001919,0.808228
1998-03-17,515.51,1.0,-0.02528,-0.02528,0.97659,0.787796
1998-03-18,518.08,1.0,0.004985,0.004985,0.981459,0.791723
1998-03-19,521.73,1.0,0.007045,0.007045,0.988374,0.797301
1998-03-20,525.95,1.0,0.008088,0.008088,0.996368,0.80375
1998-03-23,511.9,1.0,-0.026714,-0.026714,0.969752,0.782279
1998-03-24,508.43,1.0,-0.006779,-0.006779,0.963178,0.776976
1998-03-25,510.14,1.0,0.003363,0.003363,0.966417,0.77959
1998-03-26,501.13,1.0,-0.017662,-0.017662,0.949349,0.765821
1998-03-27,503.08,1.0,0.003891,0.003891,0.953043,0.768801
1998-03-30,482.33,0.5,-0.021084,-0.041246,0.932949,0.737091
1998-03-31,481.04,0.5,-0.001298,-0.002675,0.931738,0.735119
1998-04-01,468.22,0.5,-0.013286,-0.026651,0.919359,0.715528
1998-04-02,453.66,0.5,-0.015509,-0.031096,0.905101,0.693278
1998-04-03,434.45,0.5,-0.021133,-0.042344,0.885973,0.663921
1998-04-06,435.92,0.0,-0.000421,0.003384,0.8856,0.666167
1998-04-07,459.58,0.0,7.9e-05,0.054276,0.88567,0.702324
1998-04-08,455.53,0.0,7.9e-05,-0.008812,0.885739,0.696135
1998-04-09,468.11,0.0,7.9e-05,0.027616,0.885809,0.71536
1998-04-10,468.29,0.0,7.9e-05,0.000385,0.885878,0.715635
1998-04-13,494.89,0.5,0.02794,0.056802,0.91063,0.756285
1998-04-14,467.63,0.5,-0.027502,-0.055083,0.885586,0.714626
1998-04-15,467.87,0.5,0.000296,0.000513,0.885848,0.714993
1998-04-16,454.15,0.5,-0.014623,-0.029324,0.872894,0.694026
1998-04-17,450.23,0.5,-0.004276,-0.008632,0.869161,0.688036
1998-04-20,435.73,0.0,-0.000421,-0.032206,0.868795,0.665877
1998-04-21,439.21,0.0,7.9e-05,0.007987,0.868863,0.671195
1998-04-22,431.81,0.0,7.9e-05,-0.016848,0.868932,0.659887
1998-04-23,416.54,0.0,7.9e-05,-0.035363,0.869,0.636551
1998-04-24,414.56,0.0,7.9e-05,-0.004753,0.869068,0.633525
1998-04-27,406.25,0.0,7.9e-05,-0.020045,0.869137,0.620826
1998-04-28,402.39,0.0,7.9e-05,-0.009502,0.869205,0.614927
1998-04-29,417.05,0.0,7.9e-05,0.036432,0.869273,0.637331
1998-04-30,421.22,0.0,7.9e-05,0.009999,0.869342,0.643703
1998-05-04,391.8,0.0,7.9e-05,-0.069845,0.86941,0.598744
1998-05-06,376.23,0.0,7.9e-05,-0.03974,0.869478,0.57495
1998-05-07,379.47,0.0,7.9e-05,0.008612,0.869547,0.579901
1998-05-08,373.04,0.0,7.9e-05,-0.016945,0.869615,0.570075
1998-05-11,361.58,0.0,7.9e-05,-0.030721,0.869683,0.552562
1998-05-12,351.86,0.0,7.9e-05,-0.026882,0.869752,0.537708
1998-05-13,356.58,0.0,7.9e-05,0.013414,0.86982,0.544921
1998-05-14,362.94,0.0,7.9e-05,0.017836,0.869888,0.55464
1998-05-15,352.83,0.0,7.9e-05,-0.027856,0.869957,0.53919
1998-05-18,359.0,0.0,7.9e-05,0.017487,0.870025,0.548619
1998-05-19,362.53,0.0,7.9e-05,0.009833,0.870093,0.554014
1998-05-20,369.17,0.0,7.9e-05,0.018316,0.870162,0.564161
1998-05-21,362.3,0.0,7.9e-05,-0.018609,0.87023,0.553662
1998-05-22,353.67,0.0,7.9e-05,-0.02382,0.870298,0.540474
1998-05-25,331.9,0.0,7.9e-05,-0.061555,0.870367,0.507205
1998-05-26,311.99,0.0,7.9e-05,-0.059988,0.870435,0.476779
1998-05-27,313.48,0.0,7.9e-05,0.004776,0.870504,0.479056
1998-05-28,323.09,0.0,7.9e-05,0.030656,0.870572,0.493742
1998-05-29,336.63,0.0,7.9e-05,0.041908,0.87064,0.514434
1998-06-01,336.7,0.0,7.9e-05,0.000208,0.870709,0.514541
1998-06-02,324.1,0.0,7.9e-05,-0.037422,0.870777,0.495286
1998-06-03,332.46,0.0,7.9e-05,0.025795,0.870846,0.508061
1998-06-05,341.53,0.0,7.9e-05,0.027281,0.870914,0.521922
1998-06-08,345.88,0.0,7.9e-05,0.012737,0.870983,0.528569
1998-06-09,339.22,0.0,7.9e-05,-0.019255,0.871051,0.518392
1998-06-10,324.54,0.0,7.9e-05,-0.043276,0.87112,0.495958
1998-06-11,328.7,0.0,7.9e-05,0.012818,0.871188,0.502315
1998-06-12,302.09,0.0,7.9e-05,-0.080955,0.871256,0.46165
1998-06-15,288.21,0.0,7.9e-05,-0.045947,0.871325,0.440439
1998-06-16,280.0,0.0,7.9e-05,-0.028486,0.871393,0.427892
1998-06-17,303.81,0.0,7.9e-05,0.085036,0.871462,0.464279
1998-06-18,325.49,0.0,7.9e-05,0.07136,0.87153,0.49741
1998-06-19,313.26,0.0,7.9e-05,-0.037574,0.871599,0.47872
1998-06-22,311.27,0.0,7.9e-05,-0.006353,0.871667,0.475679
1998-06-23,303.31,0.0,7.9e-05,-0.025573,0.871736,0.463515
1998-06-24,301.72,0.0,7.9e-05,-0.005242,0.871804,0.461085
1998-06-25,300.57,0.0,7.9e-05,-0.003811,0.871873,0.459327
1998-06-26,298.54,0.0,7.9e-05,-0.006754,0.871941,0.456225
1998-06-29,298.6,0.0,7.9e-05,0.000201,0.87201,0.456317
1998-06-30,297.88,0.0,7.9e-05,-0.002411,0.872078,0.455216
1998-07-01,315.56,0.0,7.9e-05,0.059353,0.872147,0.482235
1998-07-02,311.77,0.0,7.9e-05,-0.01201,0.872215,0.476443
1998-07-03,308.53,0.0,7.9e-05,-0.010392,0.872284,0.471492
1998-07-06,309.61,0.0,7.9e-05,0.0035,0.872353,0.473142
1998-07-07,317.5,0.0,7.9e-05,0.025484,0.872421,0.4852
1998-07-08,318.79,0.0,7.9e-05,0.004063,0.87249,0.487171
1998-07-09,319.02,0.0,7.9e-05,0.000721,0.872558,0.487522
1998-07-10,309.28,0.0,7.9e-05,-0.030531,0.872627,0.472638
1998-07-13,301.37,0.0,7.9e-05,-0.025576,0.872695,0.46055
1998-07-14,306.73,0.0,7.9e-05,0.017785,0.872764,0.468741
1998-07-15,313.42,0.0,7.9e-05,0.021811,0.872833,0.478965
1998-07-16,330.35,0.0,7.9e-05,0.054017,0.872901,0.504837
1998-07-20,365.18,0.0,7.9e-05,0.105434,0.87297,0.558063
1998-07-21,364.76,0.0,7.9e-05,-0.00115,0.873038,0.557422
1998-07-22,362.07,0.0,7.9e-05,-0.007375,0.873107,0.553311
1998-07-23,341.46,0.0,7.9e-05,-0.056923,0.873176,0.521815
1998-07-24,343.79,0.0,7.9e-05,0.006824,0.873244,0.525376
1998-07-27,329.8,0.0,7.9e-05,-0.040693,0.873313,0.503996
1998-07-28,335.33,0.0,7.9e-05,0.016768,0.873381,0.512447
1998-07-29,344.41,0.0,7.9e-05,0.027078,0.87345,0.526323
1998-07-30,344.91,0.0,7.9e-05,0.001452,0.873519,0.527087
1998-07-31,343.33,0.0,7.9e-05,-0.004581,0.873587,0.524673
1998-08-03,329.47,0.0,7.9e-05,-0.040369,0.873656,0.503492
1998-08-04,333.2,0.0,7.9e-05,0.011321,0.873725,0.509192
1998-08-05,322.83,0.0,7.9e-05,-0.031122,0.873793,0.493345
1998-08-06,320.57,0.0,7.9e-05,-0.007001,0.873862,0.489891
1998-08-07,321.71,0.0,7.9e-05,0.003556,0.873931,0.491633
1998-08-10,311.95,0.0,7.9e-05,-0.030338,0.873999,0.476718
1998-08-11,311.25,0.0,7.9e-05,-0.002244,0.874068,0.475648
1998-08-12,305.35,0.0,7.9e-05,-0.018956,0.874137,0.466632
1998-08-13,303.01,0.0,7.9e-05,-0.007663,0.874205,0.463056
1998-08-14,304.61,0.0,7.9e-05,0.00528,0.874274,0.465501
1998-08-17,301.62,0.0,7.9e-05,-0.009816,0.874343,0.460932
1998-08-18,291.15,0.0,7.9e-05,-0.034713,0.874412,0.444932
1998-08-19,301.9,0.0,7.9e-05,0.036923,0.87448,0.46136
1998-08-20,316.59,0.0,7.9e-05,0.048658,0.874549,0.483809
1998-08-21,316.62,0.0,7.9e-05,9.5e-05,0.874618,0.483855
1998-08-24,305.15,0.0,7.9e-05,-0.036226,0.874686,0.466326
1998-08-25,310.23,0.0,7.9e-05,0.016648,0.874755,0.47409
1998-08-26,317.56,0.0,7.9e-05,0.023628,0.874824,0.485291
1998-08-27,313.92,0.0,7.9e-05,-0.011462,0.874893,0.479729
1998-08-28,309.32,0.0,7.9e-05,-0.014653,0.874961,0.472699
1998-08-31,310.16,0.0,7.9e-05,0.002716,0.87503,0.473983
1998-09-01,309.71,0.0,7.9e-05,-0.001451,0.875099,0.473295
1998-09-02,314.4,0.0,7.9e-05,0.015143,0.875168,0.480462
1998-09-03,314.78,0.0,7.9e-05,0.001209,0.875236,0.481043
1998-09-04,314.22,0.0,7.9e-05,-0.001779,0.875305,0.480187
1998-09-07,328.22,0.0,7.9e-05,0.044555,0.875374,0.501582
1998-09-08,326.34,0.0,7.9e-05,-0.005728,0.875443,0.498709
1998-09-09,329.22,0.0,7.9e-05,0.008825,0.875512,0.50311
1998-09-10,338.95,0.0,7.9e-05,0.029555,0.87558,0.517979
1998-09-11,320.61,0.0,7.9e-05,-0.054108,0.875649,0.489952
1998-09-14,314.24,0.0,7.9e-05,-0.019868,0.875718,0.480218
1998-09-15,307.27,0.0,7.9e-05,-0.02218,0.875787,0.469566
1998-09-16,313.17,0.0,7.9e-05,0.019201,0.875856,0.478582
1998-09-17,310.88,0.0,7.9e-05,-0.007312,0.875925,0.475083
1998-09-18,302.21,0.0,7.9e-05,-0.027889,0.875993,0.461834
1998-09-21,297.45,0.0,7.9e-05,-0.015751,0.876062,0.454559
1998-09-22,292.61,0.0,7.9e-05,-0.016272,0.876131,0.447163
1998-09-23,291.93,0.0,7.9e-05,-0.002324,0.8762,0.446124
1998-09-24,310.75,0.0,7.9e-05,0.064468,0.876269,0.474884
1998-09-25,303.79,0.0,7.9e-05,-0.022397,0.876338,0.464248
1998-09-28,305.73,0.0,7.9e-05,0.006386,0.876406,0.467213
1998-09-29,312.33,0.0,7.9e-05,0.021588,0.876475,0.477299
1998-09-30,310.32,0.0,7.9e-05,-0.006436,0.876544,0.474227
1998-10-01,305.64,0.0,7.9e-05,-0.015081,0.876613,0.467075
1998-10-02,308.25,0.0,7.9e-05,0.008539,0.876682,0.471064
1998-10-07,313.49,0.0,7.9e-05,0.016999,0.876751,0.479071
1998-10-08,305.22,0.0,7.9e-05,-0.02638,0.87682,0.466433
1998-10-09,327.96,0.0,7.9e-05,0.074504,0.876889,0.501184
1998-10-12,352.17,0.0,7.9e-05,0.07382,0.876958,0.538182
1998-10-13,346.08,0.0,7.9e-05,-0.017293,0.877027,0.528875
1998-10-14,346.13,0.0,7.9e-05,0.000144,0.877095,0.528952
1998-10-15,368.74,0.0,7.9e-05,0.065322,0.877164,0.563504
1998-10-16,374.01,0.0,7.9e-05,0.014292,0.877233,0.571557
1998-10-19,373.97,0.5,-0.000514,-0.000107,0.876782,0.571496
1998-10-20,388.35,0.5,0.019265,0.038452,0.893674,0.593472
1998-10-21,380.8,0.5,-0.009681,-0.019441,0.885022,0.581934
1998-10-22,382.52,0.5,0.002298,0.004517,0.887055,0.584562
1998-10-23,378.83,0.5,-0.004784,-0.009647,0.882812,0.578923
1998-10-26,373.32,0.5,-0.007233,-0.014545,0.876426,0.570503
1998-10-27,360.43,0.5,-0.017225,-0.034528,0.86133,0.550805
1998-10-28,363.91,0.5,0.004867,0.009655,0.865522,0.556123
1998-10-29,370.3,0.5,0.008819,0.017559,0.873155,0.565888
1998-10-30,384.75,0.5,0.01955,0.039022,0.890226,0.58797
1998-11-02,404.61,1.0,0.051118,0.051618,0.935732,0.61832
1998-11-03,407.64,1.0,0.007489,0.007489,0.94274,0.62295
1998-11-04,413.47,1.0,0.014302,0.014302,0.956222,0.63186
1998-11-05,418.2,1.0,0.01144,0.01144,0.967161,0.639088
1998-11-06,416.3,1.0,-0.004543,-0.004543,0.962767,0.636184
1998-11-09,424.45,1.0,0.019577,0.019577,0.981616,0.648639
1998-11-10,403.24,1.0,-0.049971,-0.049971,0.932564,0.616226
1998-11-11,400.7,1.0,-0.006299,-0.006299,0.92669,0.612345
1998-11-12,403.52,1.0,0.007038,0.007038,0.933211,0.616654
1998-11-13,404.3,1.0,0.001933,0.001933,0.935015,0.617846
1998-11-16,422.21,1.0,0.044299,0.044299,0.976435,0.645216
1998-11-17,424.43,1.0,0.005258,0.005258,0.981569,0.648609
1998-11-18,423.74,1.0,-0.001626,-0.001626,0.979974,0.647554
1998-11-19,441.06,1.0,0.040874,0.040874,1.020029,0.674022
1998-11-20,452.93,1.0,0.026912,0.026912,1.047481,0.692162
1998-11-23,453.95,1.0,0.002252,0.002252,1.04984,0.693721
1998-11-24,460.78,1.0,0.015046,0.015046,1.065635,0.704158
1998-11-25,461.01,1.0,0.000499,0.000499,1.066167,0.70451
1998-11-26,446.59,1.0,-0.031279,-0.031279,1.032818,0.682473
1998-11-27,447.0,1.0,0.000918,0.000918,1.033767,0.6831
1998-11-30,451.88,1.0,0.010917,0.010917,1.045052,0.690557
1998-12-01,445.96,1.0,-0.013101,-0.013101,1.031361,0.68151
1998-12-02,446.35,1.0,0.000875,0.000875,1.032263,0.682106
1998-12-03,448.11,1.0,0.003943,0.003943,1.036334,0.684796
1998-12-04,466.34,1.0,0.040682,0.040682,1.078494,0.712655
1998-12-07,514.52,1.0,0.103315,0.103315,1.189918,0.786283
1998-12-08,509.85,1.0,-0.009076,-0.009076,1.179118,0.779146
1998-12-09,526.52,1.0,0.032696,0.032696,1.217671,0.804621
1998-12-10,567.61,1.0,0.078041,0.078041,1.312698,0.867414
1998-12-11,555.17,1.0,-0.021916,-0.021916,1.283929,0.848404
1998-12-14,559.3,1.0,0.007439,0.007439,1.29348,0.854715
1998-12-15,579.86,1.0,0.03676,0.03676,1.341029,0.886135
1998-12-16,545.97,1.0,-0.058445,-0.058445,1.262652,0.834344
1998-12-17,528.89,1.0,-0.031284,-0.031284,1.223152,0.808243
1998-12-18,524.85,1.0,-0.007639,-0.007639,1.213808,0.802069
1998-12-21,565.27,1.0,0.077012,0.077012,1.307287,0.863839
1998-12-22,547.75,1.0,-0.030994,-0.030994,1.266769,0.837065
1998-12-23,553.53,1.0,0.010552,0.010552,1.280136,0.845898
1998-12-24,555.36,1.0,0.003306,0.003306,1.284368,0.848694
1998-12-28,562.46,1.0,0.012785,0.012785,1.300788,0.859544
1999-01-04,587.57,1.0,0.044643,0.044643,1.35886,0.897917
1999-01-05,576.78,1.0,-0.018364,-0.018364,1.333906,0.881428
1999-01-06,612.36,1.0,0.061687,0.061687,1.416191,0.935801
1999-01-07,637.59,1.0,0.041201,0.041201,1.47454,0.974357
1999-01-08,626.33,1.0,-0.01766,-0.01766,1.448499,0.95715
1999-01-11,640.95,1.0,0.023342,0.023342,1.48231,0.979492
1999-01-12,631.19,1.0,-0.015227,-0.015227,1.459738,0.964577
1999-01-13,633.03,1.0,0.002915,0.002915,1.463994,0.967388
1999-01-14,604.42,1.0,-0.045195,-0.045195,1.397828,0.923667
1999-01-15,614.57,1.0,0.016793,0.016793,1.421302,0.939178
1999-01-18,622.52,1.0,0.012936,0.012936,1.439688,0.951327
1999-01-19,618.12,1.0,-0.007068,-0.007068,1.429512,0.944603
1999-01-20,613.43,1.0,-0.007588,-0.007588,1.418665,0.937436
1999-01-21,582.04,1.0,-0.051171,-0.051171,1.34607,0.889466
1999-01-22,550.58,1.0,-0.054051,-0.054051,1.273314,0.841389
1999-01-25,539.76,1.0,-0.019652,-0.019652,1.24829,0.824854
1999-01-26,531.23,1.0,-0.015803,-0.015803,1.228563,0.811819
1999-01-27,565.2,1.0,0.063946,0.063946,1.307125,0.863732
1999-01-28,571.47,1.0,0.011093,0.011093,1.321625,0.873313
1999-01-29,571.43,1.0,-7e-05,-7e-05,1.321533,0.873252
1999-02-01,581.67,1.0,0.01792,0.01792,1.345215,0.888901
1999-02-02,567.28,1.0,-0.024739,-0.024739,1.311935,0.86691
1999-02-03,553.33,1.0,-0.024591,-0.024591,1.279673,0.845592
1999-02-04,550.15,1.0,-0.005747,-0.005747,1.272319,0.840732
1999-02-05,551.39,1.0,0.002254,0.002254,1.275187,0.842627
1999-02-08,545.38,1.0,-0.0109,-0.0109,1.261288,0.833443
1999-02-09,523.38,1.0,-0.040339,-0.040339,1.210409,0.799823
1999-02-10,524.49,1.0,0.002121,0.002121,1.212976,0.801519
1999-02-11,523.99,1.0,-0.000953,-0.000953,1.21182,0.800755
1999-02-12,551.77,1.0,0.053016,0.053016,1.276066,0.843208
1999-02-18,536.41,1.0,-0.027838,-0.027838,1.240543,0.819735
1999-02-19,522.18,1.0,-0.026528,-0.026528,1.207634,0.797989
1999-02-22,508.49,0.5,-0.013569,-0.026217,1.191247,0.777068
1999-02-23,502.88,0.5,-0.005477,-0.011033,1.184722,0.768495
1999-02-24,498.42,0.5,-0.004395,-0.008869,1.179515,0.761679
1999-02-25,499.14,0.5,0.000762,0.001445,1.180414,0.762779
1999-02-26,520.06,0.5,0.020995,0.041912,1.205197,0.794749
1999-03-02,533.97,0.5,0.013413,0.026747,1.221362,0.816006
1999-03-03,534.49,0.5,0.000526,0.000974,1.222005,0.816801
1999-03-04,532.29,0.5,-0.002019,-0.004116,1.219538,0.813439
1999-03-05,539.19,0.5,0.006521,0.012963,1.22749,0.823983
1999-03-08,571.84,0.5,0.030316,0.060554,1.264703,0.873879
1999-03-09,572.85,0.5,0.000922,0.001766,1.265869,0.875422
1999-03-10,569.27,0.5,-0.003085,-0.006249,1.261964,0.869951
1999-03-11,582.07,0.5,0.011282,0.022485,1.276201,0.889512
1999-03-12,590.8,0.5,0.007538,0.014998,1.285821,0.902853
1999-03-15,592.02,0.5,0.001072,0.002065,1.287199,0.904718
1999-03-16,601.83,0.5,0.008324,0.01657,1.297915,0.919709
1999-03-17,600.52,0.5,-0.001049,-0.002177,1.296553,0.917707
1999-03-18,578.98,0.5,-0.017895,-0.035869,1.273351,0.88479
1999-03-19,604.22,0.5,0.021836,0.043594,1.301156,0.923361
1999-03-22,607.74,0.5,0.002952,0.005826,1.304997,0.928741
1999-03-23,614.34,0.5,0.005469,0.01086,1.312135,0.938827
1999-03-24,611.48,0.5,-0.002288,-0.004655,1.309132,0.934456
1999-03-25,611.07,0.5,-0.000296,-0.000671,1.308745,0.933829
1999-03-26,609.79,0.5,-0.001008,-0.002095,1.307425,0.931873
1999-03-29,601.07,1.0,-0.0148,-0.0143,1.288075,0.918548
1999-03-30,618.05,1.0,0.02825,0.02825,1.324463,0.944496
1999-03-31,618.98,1.0,0.001505,0.001505,1.326456,0.945917
1999-04-01,636.89,1.0,0.028935,0.028935,1.364837,0.973287
1999-04-02,646.78,1.0,0.015529,0.015529,1.386031,0.988401
1999-04-06,666.73,0.5,0.014962,0.030845,1.406768,1.018888
1999-04-07,673.36,0.5,0.005011,0.009944,1.413818,1.02902
1999-04-08,681.19,0.5,0.005853,0.011628,1.422094,1.040986
1999-04-09,687.42,0.5,0.004612,0.009146,1.428653,1.050507
1999-04-12,689.64,1.0,0.002729,0.003229,1.432552,1.053899
1999-04-13,689.8,1.0,0.000232,0.000232,1.432884,1.054144
